CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST08704,Male,0,Yes,No,22,Yes,Fiber optic,Month-to-month,103.64,2280.08,No
CUST08705,Male,0,No,Yes,36,Yes,DSL,Month-to-month,32.47,1168.92,No
CUST08706,Female,0,No,No,27,Yes,No,One year,87.39,2359.53,No
CUST08707,Female,0,No,No,70,Yes,Fiber optic,One year,49.48,3463.6,No
CUST08708,Female,0,No,Yes,20,Yes,No,One year,44.84,896.8,No
CUST08709,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,85.02,1700.4,Yes
CUST08710,Male,0,Yes,No,40,Yes,DSL,Two year,30.68,1227.2,Yes
CUST08711,Male,0,No,No,34,Yes,DSL,Two year,77.46,2633.64,No
CUST08712,Male,0,Yes,Yes,0,No,Fiber optic,Month-to-month,112.45,0.0,No
CUST08713,Female,0,No,No,66,Yes,DSL,Month-to-month,105.14,6939.24,Yes
CUST08714,Female,0,No,No,69,Yes,DSL,Month-to-month,105.11,7252.59,No
CUST08715,Female,0,No,Yes,3,Yes,DSL,Month-to-month,50.29,150.87,No
CUST08716,Male,0,Yes,Yes,0,Yes,DSL,Two year,90.13,0.0,No
CUST08717,Male,1,Yes,No,20,Yes,DSL,Month-to-month,98.01,1960.2,No
CUST08718,Male,0,Yes,Yes,51,Yes,No,Month-to-month,110.14,5617.14,No
CUST08719,Male,0,No,No,52,Yes,Fiber optic,Month-to-month,46.41,2413.32,No
CUST08720,Male,0,Yes,No,55,No,DSL,Month-to-month,96.09,5284.95,No
CUST08721,Female,0,No,No,65,Yes,Fiber optic,One year,43.23,2809.95,No
CUST08722,Female,1,No,No,66,Yes,DSL,Month-to-month,22.78,1503.48,No
CUST08723,Female,0,Yes,No,32,Yes,Fiber optic,Month-to-month,68.18,2181.76,No
CUST08724,Male,0,No,No,22,Yes,Fiber optic,Two year,96.59,2124.98,No
CUST08725,Female,0,No,No,5,Yes,DSL,Month-to-month,41.44,207.2,No
CUST08726,Female,0,No,No,46,Yes,DSL,Month-to-month,24.86,1143.56,No
CUST08727,Male,0,No,No,57,Yes,Fiber optic,One year,57.38,3270.66,No
CUST08728,Male,0,Yes,No,4,Yes,DSL,Month-to-month,40.29,161.16,Yes
CUST08729,Male,0,No,Yes,8,Yes,No,Month-to-month,58.21,465.68,Yes
CUST08730,Female,0,No,No,2,Yes,No,Month-to-month,112.08,224.16,No
CUST08731,Male,0,No,No,60,Yes,Fiber optic,Month-to-month,94.39,5663.4,No
CUST08732,Female,0,Yes,No,63,Yes,DSL,Month-to-month,57.29,3609.27,Yes
CUST08733,Female,0,No,No,45,Yes,DSL,Month-to-month,52.5,2362.5,No
CUST08734,Male,0,No,No,55,Yes,DSL,Two year,112.12,6166.6,Yes
CUST08735,Female,1,Yes,Yes,38,Yes,DSL,Month-to-month,108.88,4137.44,No
CUST08736,Male,0,No,No,12,Yes,No,Month-to-month,80.41,964.92,No
CUST08737,Male,0,Yes,Yes,40,Yes,DSL,One year,55.76,2230.4,No
CUST08738,Female,0,No,Yes,10,Yes,DSL,Two year,99.23,992.3,No
CUST08739,Female,0,Yes,Yes,40,Yes,No,Month-to-month,86.37,3454.8,No
CUST08740,Female,0,No,No,46,Yes,DSL,Month-to-month,76.47,3517.62,No
CUST08741,Male,0,Yes,No,48,Yes,Fiber optic,Month-to-month,93.86,4505.28,No
CUST08742,Female,0,Yes,No,64,Yes,No,Month-to-month,33.45,2140.8,No
CUST08743,Male,0,No,No,34,Yes,DSL,Two year,113.01,3842.34,No
CUST08744,Male,0,No,No,34,Yes,Fiber optic,Month-to-month,117.29,3987.86,No
CUST08745,Female,0,Yes,No,66,Yes,DSL,Month-to-month,55.44,3659.04,No
CUST08746,Female,0,No,No,3,Yes,Fiber optic,Two year,114.68,344.04,No
CUST08747,Female,0,No,Yes,23,Yes,DSL,Month-to-month,99.58,2290.34,No
CUST08748,Female,0,Yes,No,35,Yes,Fiber optic,Two year,114.1,3993.5,No
CUST08749,Male,0,Yes,No,55,Yes,Fiber optic,Month-to-month,111.75,6146.25,Yes
CUST08750,Female,0,No,Yes,3,Yes,DSL,Month-to-month,40.09,120.27,No
CUST08751,Male,0,No,No,39,Yes,Fiber optic,Month-to-month,46.0,1794.0,No
CUST08752,Female,0,No,No,42,Yes,DSL,Month-to-month,46.06,1934.52,Yes
CUST08753,Female,0,No,No,57,Yes,No,Month-to-month,29.43,1677.51,No
CUST08754,Female,0,Yes,No,61,Yes,Fiber optic,Two year,59.77,3645.97,No
CUST08755,Male,1,Yes,No,6,Yes,Fiber optic,Month-to-month,56.26,337.56,Yes
CUST08756,Female,1,Yes,No,8,No,DSL,Month-to-month,54.4,435.2,No
CUST08757,Male,0,Yes,Yes,21,Yes,No,Month-to-month,54.89,1152.69,No
CUST08758,Female,1,No,No,3,Yes,Fiber optic,Two year,26.21,78.63,No
CUST08759,Female,0,Yes,Yes,35,Yes,DSL,Month-to-month,38.6,1351.0,No
CUST08760,Male,0,Yes,Yes,69,Yes,No,Two year,49.59,3421.71,No
CUST08761,Male,0,No,Yes,66,Yes,Fiber optic,Month-to-month,108.9,7187.4,Yes
CUST08762,Female,0,No,No,34,Yes,DSL,Two year,112.65,3830.1,No
CUST08763,Female,0,Yes,No,32,Yes,DSL,Month-to-month,48.52,1552.64,Yes
CUST08764,Male,0,No,Yes,6,Yes,No,Month-to-month,89.42,536.52,No
CUST08765,Female,0,Yes,Yes,54,Yes,DSL,Month-to-month,105.06,5673.24,Yes
CUST08766,Male,0,No,No,46,Yes,Fiber optic,Month-to-month,70.62,3248.52,No
CUST08767,Female,0,No,No,61,No,DSL,Month-to-month,95.55,5828.55,Yes
CUST08768,Male,1,Yes,No,66,Yes,Fiber optic,Two year,117.59,7760.94,No
CUST08769,Male,1,No,Yes,63,Yes,DSL,One year,36.22,2281.86,No
CUST08770,Male,1,Yes,Yes,42,No,DSL,Two year,27.04,1135.68,No
CUST08771,Male,1,Yes,Yes,17,Yes,Fiber optic,Month-to-month,84.0,1428.0,No
CUST08772,Male,0,Yes,No,2,Yes,No,Month-to-month,70.85,141.7,No
CUST08773,Female,0,No,No,58,Yes,Fiber optic,Month-to-month,49.66,2880.28,No
CUST08774,Female,0,Yes,No,61,Yes,DSL,One year,111.66,6811.26,No
CUST08775,Female,1,Yes,No,38,Yes,DSL,One year,104.58,3974.04,No
CUST08776,Female,0,Yes,No,63,Yes,DSL,One year,46.44,2925.72,No
CUST08777,Female,0,Yes,No,59,Yes,Fiber optic,Month-to-month,97.42,5747.78,No
CUST08778,Female,0,Yes,Yes,41,Yes,Fiber optic,Month-to-month,102.84,4216.44,Yes
CUST08779,Female,0,Yes,Yes,4,Yes,Fiber optic,One year,52.53,210.12,No
CUST08780,Female,0,No,No,45,Yes,Fiber optic,One year,29.91,1345.95,No
CUST08781,Female,0,Yes,No,3,Yes,Fiber optic,Month-to-month,105.04,315.12,No
CUST08782,Male,0,No,Yes,13,No,Fiber optic,Month-to-month,29.68,385.84,No
CUST08783,Male,0,No,No,10,Yes,DSL,Month-to-month,67.86,678.6,Yes
CUST08784,Female,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,39.44,2326.96,No
CUST08785,Male,0,No,No,21,Yes,Fiber optic,Month-to-month,112.75,2367.75,No
CUST08786,Female,0,No,No,4,Yes,Fiber optic,One year,30.71,122.84,No
CUST08787,Male,1,Yes,Yes,52,Yes,DSL,Month-to-month,31.69,1647.88,Yes
CUST08788,Male,0,No,Yes,11,Yes,DSL,One year,90.17,991.87,Yes
CUST08789,Male,0,Yes,No,20,Yes,DSL,Month-to-month,40.56,811.2,No
CUST08790,Female,0,No,No,23,Yes,DSL,One year,33.24,764.52,No
CUST08791,Female,0,Yes,Yes,12,Yes,Fiber optic,Month-to-month,36.82,441.84,No
CUST08792,Female,0,No,No,25,Yes,Fiber optic,Two year,79.59,1989.75,No
CUST08793,Female,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,42.26,1648.14,Yes
CUST08794,Male,0,Yes,Yes,25,Yes,Fiber optic,Month-to-month,57.72,1443.0,Yes
CUST08795,Female,0,No,No,44,Yes,DSL,Two year,104.97,4618.68,No
CUST08796,Male,0,Yes,No,29,Yes,Fiber optic,One year,37.57,1089.53,No
CUST08797,Female,0,Yes,No,63,Yes,No,Month-to-month,102.63,6465.69,Yes
CUST08798,Male,0,No,Yes,37,Yes,Fiber optic,Month-to-month,97.54,3608.98,No
CUST08799,Male,0,Yes,No,17,Yes,Fiber optic,Month-to-month,103.12,1753.04,No
CUST08800,Male,0,Yes,No,8,Yes,DSL,Two year,54.7,437.6,No
CUST08801,Male,0,No,No,55,Yes,Fiber optic,Month-to-month,67.24,3698.2,No
CUST08802,Female,1,No,No,37,Yes,Fiber optic,Month-to-month,90.7,3355.9,No
CUST08803,Female,0,No,No,20,Yes,No,One year,23.74,474.8,No
CUST08804,Male,0,No,No,70,Yes,Fiber optic,One year,86.38,6046.6,No
CUST08805,Female,0,No,No,11,Yes,DSL,Two year,32.01,352.11,No
CUST08806,Female,0,No,No,35,Yes,Fiber optic,Month-to-month,48.81,1708.35,No
CUST08807,Male,0,Yes,No,10,Yes,No,Month-to-month,100.98,1009.8,No
CUST08808,Female,0,No,Yes,66,No,Fiber optic,Month-to-month,83.54,5513.64,No
CUST08809,Female,0,No,No,26,Yes,DSL,One year,82.19,2136.94,No
CUST08810,Female,1,No,Yes,62,Yes,DSL,Month-to-month,42.69,2646.78,No
CUST08811,Male,0,Yes,No,70,Yes,DSL,Month-to-month,86.79,6075.3,No
CUST08812,Female,0,Yes,No,65,Yes,No,Month-to-month,33.17,2156.05,No
CUST08813,Male,0,Yes,No,66,Yes,Fiber optic,One year,116.48,7687.68,No
CUST08814,Male,0,No,Yes,64,Yes,No,One year,45.27,2897.28,No
CUST08815,Male,0,Yes,Yes,33,Yes,DSL,Month-to-month,102.67,3388.11,Yes
CUST08816,Female,0,Yes,No,33,Yes,No,Month-to-month,112.02,3696.66,No
CUST08817,Female,0,Yes,No,63,No,DSL,One year,37.18,2342.34,No
CUST08818,Female,0,Yes,No,16,Yes,DSL,One year,20.97,335.52,No
CUST08819,Male,0,No,No,50,No,DSL,Month-to-month,107.43,5371.5,Yes
CUST08820,Female,0,No,No,55,Yes,DSL,Month-to-month,96.4,5302.0,No
CUST08821,Male,0,No,Yes,47,Yes,No,Month-to-month,35.43,1665.21,No
CUST08822,Female,0,No,No,61,Yes,DSL,Month-to-month,103.04,6285.44,No
CUST08823,Male,0,No,Yes,55,Yes,DSL,Two year,101.05,5557.75,No
CUST08824,Female,0,No,Yes,10,Yes,No,One year,66.13,661.3,No
CUST08825,Female,0,Yes,No,19,Yes,Fiber optic,Two year,114.68,2178.92,No
CUST08826,Female,0,No,No,67,Yes,Fiber optic,Two year,78.21,5240.07,No
CUST08827,Male,0,No,No,33,Yes,DSL,Month-to-month,64.29,2121.57,Yes
CUST08828,Male,0,No,Yes,41,Yes,Fiber optic,Month-to-month,21.32,874.12,No
CUST08829,Female,0,No,No,40,Yes,Fiber optic,Month-to-month,115.28,4611.2,No
CUST08830,Male,0,No,Yes,61,Yes,DSL,One year,32.84,2003.24,No
CUST08831,Male,0,Yes,No,16,Yes,DSL,Month-to-month,49.62,793.92,No
CUST08832,Male,0,Yes,No,11,Yes,Fiber optic,Month-to-month,92.94,1022.34,No
CUST08833,Female,0,Yes,No,67,No,Fiber optic,Month-to-month,20.53,1375.51,No
CUST08834,Female,0,Yes,No,40,Yes,No,One year,74.26,2970.4,No
CUST08835,Female,0,Yes,Yes,13,Yes,Fiber optic,Month-to-month,35.89,466.57,Yes
CUST08836,Male,1,No,No,3,Yes,Fiber optic,Month-to-month,22.25,66.75,No
CUST08837,Female,0,Yes,No,13,Yes,Fiber optic,Two year,84.17,1094.21,No
CUST08838,Male,0,Yes,No,8,Yes,Fiber optic,One year,80.3,642.4,Yes
CUST08839,Male,0,No,No,42,Yes,Fiber optic,Month-to-month,93.43,3924.06,No
CUST08840,Female,1,Yes,No,19,Yes,No,Month-to-month,81.82,1554.58,No
CUST08841,Female,1,Yes,No,0,Yes,Fiber optic,One year,64.2,0.0,No
CUST08842,Female,0,No,No,71,Yes,Fiber optic,Month-to-month,67.86,4818.06,No
CUST08843,Male,0,No,No,16,Yes,Fiber optic,One year,42.01,672.16,No
CUST08844,Male,0,No,No,19,Yes,DSL,Month-to-month,28.37,539.03,No
CUST08845,Female,0,Yes,No,58,Yes,Fiber optic,One year,106.09,6153.22,Yes
CUST08846,Male,0,Yes,No,12,Yes,No,Two year,89.13,1069.56,No
CUST08847,Female,0,Yes,No,46,Yes,DSL,One year,32.29,1485.34,No
CUST08848,Female,0,No,No,49,Yes,Fiber optic,Month-to-month,46.42,2274.58,No
CUST08849,Female,0,Yes,Yes,39,Yes,DSL,Month-to-month,106.32,4146.48,No
CUST08850,Female,0,Yes,No,6,Yes,Fiber optic,Month-to-month,115.98,695.88,No
CUST08851,Female,0,Yes,No,54,Yes,Fiber optic,Month-to-month,99.11,5351.94,No
CUST08852,Female,0,Yes,No,50,Yes,Fiber optic,Two year,77.0,3850.0,No
CUST08853,Male,0,No,No,1,Yes,DSL,Month-to-month,106.91,106.91,No
CUST08854,Male,0,No,No,13,Yes,No,Two year,82.68,1074.84,No
CUST08855,Female,0,No,No,16,No,DSL,Two year,89.94,1439.04,No
CUST08856,Female,0,No,Yes,0,Yes,Fiber optic,Two year,102.69,0.0,No
CUST08857,Male,0,Yes,Yes,0,Yes,Fiber optic,One year,55.4,0.0,No
CUST08858,Male,0,No,No,25,No,Fiber optic,Month-to-month,98.45,2461.25,Yes
CUST08859,Female,1,Yes,No,45,Yes,DSL,Month-to-month,40.7,1831.5,No
CUST08860,Female,1,No,Yes,12,Yes,Fiber optic,One year,39.43,473.16,No
CUST08861,Male,0,No,No,33,No,Fiber optic,One year,101.13,3337.29,Yes
CUST08862,Female,0,Yes,Yes,61,Yes,Fiber optic,Month-to-month,76.38,4659.18,Yes
CUST08863,Male,0,Yes,Yes,50,Yes,Fiber optic,One year,61.39,3069.5,No
CUST08864,Female,0,No,No,40,Yes,DSL,Month-to-month,72.35,2894.0,No
CUST08865,Male,0,Yes,No,54,Yes,No,One year,117.79,6360.66,Yes
CUST08866,Female,0,No,No,27,Yes,Fiber optic,Two year,109.42,2954.34,No
CUST08867,Female,0,Yes,Yes,60,Yes,Fiber optic,Month-to-month,70.76,4245.6,Yes
CUST08868,Female,1,No,No,6,Yes,No,One year,74.72,448.32,No
CUST08869,Male,1,No,No,1,Yes,DSL,One year,81.42,81.42,No
CUST08870,Female,1,No,No,1,Yes,Fiber optic,Month-to-month,99.08,99.08,No
CUST08871,Male,0,No,No,27,Yes,Fiber optic,Month-to-month,107.38,2899.26,No
CUST08872,Male,1,Yes,No,53,Yes,No,One year,34.65,1836.45,Yes
CUST08873,Male,0,Yes,Yes,57,Yes,Fiber optic,Month-to-month,82.82,4720.74,No
CUST08874,Male,0,No,Yes,46,Yes,Fiber optic,Two year,42.72,1965.12,No
CUST08875,Female,0,No,Yes,60,Yes,DSL,Two year,82.18,4930.8,No
CUST08876,Female,0,No,No,39,Yes,DSL,Month-to-month,37.13,1448.07,No
CUST08877,Female,1,Yes,No,17,Yes,Fiber optic,Month-to-month,100.8,1713.6,No
CUST08878,Male,0,No,No,13,Yes,DSL,One year,86.09,1119.17,No
CUST08879,Female,0,Yes,No,24,Yes,DSL,One year,106.6,2558.4,Yes
CUST08880,Male,0,Yes,No,9,Yes,No,Month-to-month,114.44,1029.96,No
CUST08881,Male,1,No,Yes,47,Yes,No,Month-to-month,113.39,5329.33,Yes
CUST08882,Male,0,Yes,Yes,47,Yes,DSL,One year,34.52,1622.44,No
CUST08883,Female,0,No,No,60,Yes,Fiber optic,Two year,57.68,3460.8,No
CUST08884,Male,0,No,No,52,Yes,No,Month-to-month,68.31,3552.12,No
CUST08885,Female,0,Yes,No,8,No,Fiber optic,One year,98.89,791.12,No
CUST08886,Female,0,Yes,Yes,10,No,DSL,Two year,21.48,214.8,No
CUST08887,Female,0,No,Yes,26,Yes,DSL,Month-to-month,112.54,2926.04,No
CUST08888,Male,0,Yes,No,58,No,DSL,Month-to-month,60.72,3521.76,Yes
CUST08889,Female,1,Yes,Yes,57,Yes,Fiber optic,Two year,83.11,4737.27,No
CUST08890,Male,0,Yes,Yes,12,Yes,DSL,Month-to-month,118.06,1416.72,No
CUST08891,Male,0,No,No,64,Yes,Fiber optic,Month-to-month,108.27,6929.28,No
CUST08892,Male,0,No,Yes,10,Yes,Fiber optic,One year,56.22,562.2,No
CUST08893,Male,0,Yes,No,56,Yes,DSL,Month-to-month,68.45,3833.2,No
CUST08894,Female,0,No,No,66,Yes,DSL,One year,96.99,6401.34,No
CUST08895,Female,0,No,No,65,Yes,DSL,Month-to-month,94.36,6133.4,No
CUST08896,Female,0,Yes,No,23,Yes,No,Month-to-month,90.48,2081.04,No
CUST08897,Female,1,Yes,No,48,Yes,No,Month-to-month,21.07,1011.36,Yes
CUST08898,Male,0,Yes,No,39,Yes,DSL,Two year,39.9,1556.1,No
CUST08899,Male,0,No,No,69,Yes,DSL,Month-to-month,42.17,2909.73,Yes
CUST08900,Male,1,No,Yes,1,Yes,Fiber optic,One year,45.06,45.06,No
CUST08901,Male,0,Yes,No,53,Yes,DSL,Month-to-month,29.62,1569.86,Yes
CUST08902,Female,0,No,Yes,14,Yes,Fiber optic,Two year,100.66,1409.24,No
CUST08903,Female,0,No,No,47,Yes,Fiber optic,Month-to-month,54.13,2544.11,No
CUST08904,Male,0,No,No,53,Yes,Fiber optic,Month-to-month,97.56,5170.68,No
CUST08905,Male,0,Yes,Yes,45,Yes,DSL,Month-to-month,113.15,5091.75,No
CUST08906,Male,0,No,Yes,56,Yes,No,Two year,51.3,2872.8,Yes
CUST08907,Male,0,No,Yes,54,Yes,DSL,One year,65.38,3530.52,No
CUST08908,Female,0,Yes,No,59,Yes,DSL,Two year,28.75,1696.25,No
CUST08909,Male,0,No,No,29,Yes,DSL,Month-to-month,49.48,1434.92,No
CUST08910,Female,0,No,No,27,Yes,No,One year,74.62,2014.74,Yes
CUST08911,Female,0,Yes,Yes,51,Yes,DSL,Month-to-month,38.02,1939.02,Yes
CUST08912,Male,1,No,Yes,40,Yes,No,One year,73.7,2948.0,No
CUST08913,Male,0,Yes,Yes,20,Yes,DSL,Month-to-month,51.29,1025.8,Yes
CUST08914,Female,0,No,No,41,Yes,DSL,One year,119.0,4879.0,No
CUST08915,Female,0,No,No,12,Yes,Fiber optic,Two year,57.57,690.84,No
CUST08916,Male,0,Yes,No,44,No,No,Month-to-month,23.91,1052.04,Yes
CUST08917,Female,0,Yes,No,53,Yes,Fiber optic,Two year,67.3,3566.9,No
CUST08918,Male,0,Yes,Yes,18,Yes,DSL,One year,53.4,961.2,No
CUST08919,Male,0,No,No,26,Yes,No,Two year,57.0,1482.0,Yes
CUST08920,Female,0,No,No,39,Yes,DSL,One year,57.05,2224.95,Yes
CUST08921,Female,0,Yes,No,6,Yes,DSL,Month-to-month,108.12,648.72,No
CUST08922,Male,1,Yes,Yes,24,No,Fiber optic,Month-to-month,69.83,1675.92,No
CUST08923,Male,0,Yes,No,48,Yes,DSL,Two year,45.28,2173.44,Yes
CUST08924,Female,0,No,No,35,Yes,Fiber optic,Month-to-month,99.25,3473.75,No
CUST08925,Female,1,No,Yes,70,Yes,Fiber optic,Month-to-month,64.34,4503.8,No
CUST08926,Female,0,Yes,No,23,Yes,No,Month-to-month,34.54,794.42,No
CUST08927,Female,0,No,Yes,60,Yes,Fiber optic,One year,119.85,7191.0,No
CUST08928,Male,0,No,No,68,Yes,DSL,One year,22.74,1546.32,No
CUST08929,Male,0,No,No,51,Yes,Fiber optic,One year,90.92,4636.92,No
CUST08930,Male,0,Yes,No,35,Yes,DSL,One year,104.76,3666.6,No
CUST08931,Female,0,No,Yes,50,Yes,Fiber optic,Two year,55.38,2769.0,No
CUST08932,Female,1,Yes,No,32,No,DSL,One year,35.73,1143.36,Yes
CUST08933,Male,0,Yes,Yes,52,Yes,DSL,Two year,63.66,3310.32,Yes
CUST08934,Female,1,Yes,Yes,37,Yes,Fiber optic,Month-to-month,68.25,2525.25,Yes
CUST08935,Female,0,Yes,No,43,Yes,Fiber optic,Month-to-month,119.97,5158.71,No
CUST08936,Female,0,Yes,Yes,4,Yes,DSL,One year,21.95,87.8,No
CUST08937,Female,0,Yes,No,30,Yes,Fiber optic,Month-to-month,85.59,2567.7,No
CUST08938,Female,0,No,Yes,8,Yes,No,Two year,100.44,803.52,No
CUST08939,Female,0,Yes,No,31,Yes,DSL,One year,81.79,2535.49,No
CUST08940,Male,0,No,Yes,40,Yes,Fiber optic,One year,82.99,3319.6,No
CUST08941,Male,0,No,No,4,Yes,DSL,Month-to-month,107.53,430.12,No
CUST08942,Male,0,No,No,50,Yes,Fiber optic,One year,76.52,3826.0,Yes
CUST08943,Male,0,No,Yes,53,No,Fiber optic,Month-to-month,108.16,5732.48,No
CUST08944,Female,0,Yes,No,27,Yes,DSL,Month-to-month,41.02,1107.54,Yes
CUST08945,Male,1,No,No,42,Yes,DSL,Two year,71.61,3007.62,No
CUST08946,Male,0,Yes,No,11,Yes,Fiber optic,Month-to-month,23.36,256.96,No
CUST08947,Male,0,Yes,No,68,Yes,No,Month-to-month,100.35,6823.8,No
CUST08948,Male,0,No,No,71,Yes,DSL,Month-to-month,97.73,6938.83,Yes
CUST08949,Female,0,Yes,No,16,Yes,DSL,Month-to-month,73.9,1182.4,Yes
CUST08950,Female,0,No,No,7,Yes,No,Month-to-month,59.58,417.06,No
CUST08951,Male,0,Yes,No,17,Yes,DSL,Month-to-month,57.01,969.17,No
CUST08952,Male,0,Yes,Yes,9,Yes,DSL,Month-to-month,40.11,360.99,No
CUST08953,Female,0,Yes,Yes,38,No,DSL,One year,62.79,2386.02,No
CUST08954,Female,0,No,No,40,Yes,DSL,Two year,50.39,2015.6,No
CUST08955,Male,0,No,Yes,43,No,Fiber optic,Month-to-month,77.77,3344.11,No
CUST08956,Female,0,Yes,No,68,Yes,Fiber optic,Month-to-month,98.65,6708.2,No
CUST08957,Female,0,Yes,No,42,Yes,DSL,Month-to-month,89.41,3755.22,No
CUST08958,Male,0,No,No,46,Yes,Fiber optic,Month-to-month,71.4,3284.4,No
CUST08959,Female,0,Yes,Yes,47,Yes,DSL,Month-to-month,114.86,5398.42,No
CUST08960,Male,0,No,No,18,Yes,Fiber optic,Month-to-month,39.73,715.14,Yes
CUST08961,Male,0,No,Yes,20,Yes,No,Month-to-month,84.0,1680.0,No
CUST08962,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,28.8,57.6,No
CUST08963,Female,0,No,No,55,Yes,DSL,Month-to-month,87.3,4801.5,Yes
CUST08964,Female,0,Yes,No,42,Yes,DSL,Month-to-month,92.53,3886.26,Yes
CUST08965,Female,0,No,Yes,0,Yes,Fiber optic,Month-to-month,98.26,0.0,Yes
CUST08966,Female,0,No,No,35,Yes,No,Two year,86.38,3023.3,No
CUST08967,Female,0,No,No,5,Yes,DSL,Month-to-month,32.26,161.3,Yes
CUST08968,Male,0,No,No,45,Yes,No,Month-to-month,24.43,1099.35,No
CUST08969,Female,0,Yes,No,22,Yes,DSL,Month-to-month,91.43,2011.46,No
CUST08970,Male,0,No,Yes,19,Yes,DSL,Month-to-month,99.82,1896.58,No
CUST08971,Female,0,Yes,No,52,Yes,No,Two year,23.26,1209.52,No
CUST08972,Female,0,No,No,37,Yes,DSL,Two year,34.99,1294.63,No
CUST08973,Female,0,No,No,34,Yes,Fiber optic,Month-to-month,99.03,3367.02,No
CUST08974,Female,0,Yes,Yes,33,Yes,DSL,Month-to-month,116.78,3853.74,Yes
CUST08975,Female,0,No,No,49,Yes,DSL,Two year,72.05,3530.45,Yes
CUST08976,Male,0,Yes,No,46,Yes,Fiber optic,Month-to-month,35.33,1625.18,No
CUST08977,Male,0,No,No,35,Yes,No,Month-to-month,52.13,1824.55,No
CUST08978,Male,0,Yes,No,15,Yes,Fiber optic,Month-to-month,98.14,1472.1,No
CUST08979,Female,0,Yes,No,48,Yes,DSL,Month-to-month,74.32,3567.36,Yes
CUST08980,Female,0,Yes,No,64,Yes,Fiber optic,Month-to-month,25.78,1649.92,No
CUST08981,Female,0,Yes,No,62,Yes,DSL,Month-to-month,50.84,3152.08,Yes
CUST08982,Male,0,Yes,No,51,Yes,Fiber optic,One year,95.28,4859.28,Yes
CUST08983,Male,0,No,Yes,59,Yes,Fiber optic,One year,52.58,3102.22,No
CUST08984,Female,0,Yes,Yes,16,Yes,DSL,Two year,63.23,1011.68,Yes
CUST08985,Male,1,Yes,Yes,66,Yes,Fiber optic,Month-to-month,110.5,7293.0,No
CUST08986,Female,0,No,No,37,Yes,DSL,Two year,118.46,4383.02,Yes
CUST08987,Female,0,Yes,Yes,28,Yes,Fiber optic,Month-to-month,95.72,2680.16,No
CUST08988,Male,0,No,Yes,30,No,No,Month-to-month,44.01,1320.3,No
CUST08989,Male,0,No,Yes,58,Yes,DSL,Month-to-month,44.31,2569.98,No
CUST08990,Male,0,Yes,Yes,53,Yes,DSL,Month-to-month,50.43,2672.79,No
CUST08991,Male,0,Yes,Yes,52,Yes,Fiber optic,Two year,36.06,1875.12,Yes
CUST08992,Female,0,Yes,Yes,25,No,Fiber optic,Month-to-month,37.88,947.0,No
CUST08993,Female,0,Yes,No,12,Yes,DSL,Two year,45.6,547.2,Yes
CUST08994,Male,0,Yes,Yes,56,Yes,DSL,One year,85.99,4815.44,No
CUST08995,Male,0,Yes,Yes,18,Yes,Fiber optic,Month-to-month,81.25,1462.5,No
CUST08996,Male,0,No,No,26,Yes,DSL,Month-to-month,54.09,1406.34,No
CUST08997,Male,0,No,No,12,Yes,Fiber optic,Month-to-month,39.67,476.04,No
CUST08998,Female,0,No,Yes,51,Yes,DSL,One year,82.4,4202.4,No
CUST08999,Female,0,No,Yes,63,Yes,Fiber optic,Month-to-month,33.09,2084.67,Yes
CUST09000,Female,1,Yes,Yes,57,Yes,Fiber optic,Month-to-month,34.62,1973.34,No
CUST09001,Female,0,Yes,No,18,No,Fiber optic,Month-to-month,58.34,1050.12,No
CUST09002,Female,0,No,Yes,2,Yes,DSL,Month-to-month,76.74,153.48,No
CUST09003,Female,1,Yes,No,66,Yes,Fiber optic,One year,92.83,6126.78,Yes
CUST09004,Female,1,Yes,No,25,Yes,DSL,Month-to-month,88.7,2217.5,Yes
CUST09005,Male,0,No,Yes,5,Yes,DSL,Two year,57.85,289.25,No
CUST09006,Female,0,No,No,12,Yes,DSL,Month-to-month,85.47,1025.64,No
CUST09007,Male,0,No,No,26,Yes,DSL,One year,41.13,1069.38,No
CUST09008,Male,0,No,No,9,Yes,No,Month-to-month,69.37,624.33,No
CUST09009,Male,1,Yes,No,15,Yes,Fiber optic,Month-to-month,81.53,1222.95,No
CUST09010,Female,0,No,No,22,Yes,No,Month-to-month,94.44,2077.68,No
CUST09011,Female,0,Yes,No,46,Yes,DSL,One year,27.96,1286.16,No
CUST09012,Female,1,No,No,11,Yes,Fiber optic,Month-to-month,30.11,331.21,No
CUST09013,Female,0,No,No,27,Yes,DSL,Month-to-month,27.39,739.53,No
CUST09014,Male,1,No,No,17,Yes,DSL,Month-to-month,74.65,1269.05,No
CUST09015,Female,1,Yes,No,57,No,Fiber optic,Month-to-month,77.01,4389.57,No
CUST09016,Male,0,Yes,No,1,Yes,Fiber optic,Two year,21.1,21.1,No
CUST09017,Female,0,Yes,No,45,Yes,DSL,Month-to-month,85.67,3855.15,No
CUST09018,Female,0,Yes,No,16,Yes,DSL,Two year,96.33,1541.28,No
